StudentID,CalendarNo,SemesterNo,RegisteredCHs,AchievedCHs,AchievedCHsCumul,SemesterCumul,SemesterGPA,SemesterStatus,StudentStatusDesc
"1345141009","23","4","17","17","69","76.36","77.12","1","597"
"1345141010","19","1","18","18","18","81.17","81.17","1","597"
"1345141010","20","2","16","16","34","77.62","73.62","1","597"
"1345141010","22","3","18","18","52","79.83","84","1","597"
"1345141010","23","4","17","17","69","79.43","78.24","1","597"
"1345141011","19","0","15","15","15","74.8","74.8","10","603"
"1345141011","19","1","12","12","27","75.89","77.25","1","597"
"1345141011","20","2","15","15","42","72.93","67.6","1","597"
"1345141011","22","3","14","14","54","74.56","77.07","1","597"
"1345141011","23","4","15","15","69","75.67","79.67","1","597"
"1345141012","19","1","18","18","18","69.17","69.17","1","597"
"1345141012","20","2","16","16","34","67.82","66.31","1","597"
"1345141012","22","3","18","18","52","70.62","75.89","1","597"
"1345141012","23","4","17","17","69","72.45","78.06","1","597"
"1345141013","19","1","18","18","18","78.33","78.33","1","597"
"1345141013","20","2","16","16","34","81.03","84.06","1","597"
"1345141013","22","3","18","18","52","83.08","86.94","1","597"
"1345141013","23","4","17","17","69","83.65","85.41","1","597"
"1345141014","19","1","18","18","18","69.5","69.5","1","597"
"1345141014","20","2","13","13","31","69.58","69.69","1","597"
"1345141014","22","3","18","18","49","74.37","82.61","1","597"
"1345141014","23","4","17","17","66","75.79","79.88","1","597"
"1345141014","25","5","0","0","0","0","0","6","600"
"1345141014","26","5","3","3","69","76.32","88","1","597"
"1345141015","19","1","18","15","15","64.33","64.33","1","597"
"1345141015","20","2","13","10","25","61.58","57.77","1","597"
"1345141015","22","3","18","15","40","62.41","63.83","1","597"
"1345141015","23","4","17","17","57","65.39","74","1","597"
"1345141015","24","5","6","6","63","68.98","74.5","1","597"
"1345141015","25","6","0","0","0","0","0","4","598"
"1345141015","26","6","6","6","69","69.81","65","1","597"
"1345141015","28","7","3","3","69","70.64","77","1","597"
"1345141016","19","1","18","18","18","72.33","72.33","1","597"
"1345141016","20","2","16","16","34","73.53","74.88","1","597"
"1345141016","22","3","18","18","52","77.37","84.61","1","597"
"1345141016","23","4","17","17","69","78.7","82.76","1","597"
"1345141017","19","1","18","18","18","67.17","67.17","1","597"
"1345141017","20","2","16","11","29","61.79","55.75","1","597"
"1345141017","22","3","15","13","42","62.33","63.53","1","597"
"1345141017","23","4","0","0","42","62.33","0","0","605"
"1345141017","25","5","0","0","0","0","0","6","600"
"1345141017","28","5","0","0","0","0","0","6","600"
"1345141017","32","5","0","0","0","0","0","3","589"
"1345141018","19","1","18","18","18","71.17","71.17","1","597"
"1345141018","20","2","16","16","34","68.74","66","1","597"
"1345141018","22","3","18","18","52","71.33","76.22","1","597"
"1345141018","23","4","17","17","69","71.97","73.94","1","597"
"1345141019","19","1","18","18","18","59","59","1","597"
"1345141019","20","2","13","13","31","57.58","55.62","1","597"
"1345141019","22","3","12","12","43","61.72","72.42","1","597"
"1345141019","23","4","17","17","60","64.45","71.35","1","597"
"1345141019","25","5","0","0","0","0","0","6","600"
"1345141019","26","5","9","6","66","63.18","50.5","1","597"
"1345141019","28","6","0","0","0","0","0","6","600"
"1345141019","31","6","0","0","0","0","0","6","600"
"1345141019","34","6","0","0","0","0","0","6","600"
"1345141019","37","6","0","0","0","0","0","6","600"
"1345141019","41","6","0","0","0","0","0","3","589"
"1345141020","19","1","18","0","0","35","35","1","628"
"1345141020","20","2","0","0","0","0","0","6","600"
"1345141020","22","2","0","0","0","0","0","6","600"
"1345141020","28","2","0","0","0","0","0","3","589"
"1345141021","19","1","18","18","18","65.17","65.17","1","597"
"1345141021","20","2","16","16","34","62.62","59.75","1","597"
"1345141021","22","3","12","12","46","65.13","72.25","1","597"
"1345141021","23","4","12","9","55","64.5","62.08","1","597"
"1345141021","25","5","6","6","61","64.31","62.5","1","597"
"1345141021","26","6","8","8","69","64.75","59.38","1","597"
"1345141022","19","1","18","18","18","75.33","75.33","1","597"
